Date,Seed,Model,Ranking Function,Dataset,N,n,Effort,Accuracy,Precision,Recall,F1-Score,Relevant labeled,TP,TN,FP,FN,Prevalence,representation,category
2022-11-28 4:08,2474260,svm,relevance,20newsgroup,14121,1,58,0.05311950557,0.05185936083,0.9989722508,0.09860012173,17,972,25,17771,1,0.05554493308,sbert,rec.autos
2022-11-28 4:13,2474260,svm,relevance,20newsgroup,14121,3,171,0.3314751286,0.06785366948,0.9869423286,0.1269774605,71,907,5277,12460,12,0.06761560796,sbert,rec.autos
2022-11-28 4:19,2474260,svm,relevance,20newsgroup,14121,5,280,0.2975144228,0.06320184279,0.9832026876,0.1187690227,97,878,4640,13014,15,0.0459528362,sbert,rec.autos
2022-11-28 4:26,2474260,svm,relevance,20newsgroup,14121,10,535,0.4189809753,0.06769230769,0.9709962169,0.1265614727,197,770,6894,10605,23,0.0601179095,sbert,rec.autos
2022-11-28 4:33,2474260,svm,relevance,20newsgroup,14121,20,990,0.5178000785,0.06660115733,0.9214501511,0.1242236025,328,610,8626,8549,52,0.05213193117,sbert,rec.autos
2022-11-28 4:42,2474260,svm,relevance,20newsgroup,18828,1,61,0.3759458595,0.0751463376,0.9803921569,0.1395929763,21,950,6105,11692,19,0.05125079669,sbert,rec.autos
2022-11-28 4:52,2474260,svm,relevance,20newsgroup,18828,3,180,0.4032284014,0.07435192131,0.974863388,0.1381660471,75,892,6627,11105,23,0.05279371149,sbert,rec.autos
2022-11-28 5:02,2474260,svm,relevance,20newsgroup,18828,5,295,0.4866177423,0.08070617907,0.9574223245,0.1488638397,121,832,8186,9477,37,0.05402804334,sbert,rec.autos
2022-11-28 5:13,2474260,svm,relevance,20newsgroup,18828,10,565,0.6971854123,0.1141146002,0.9251968504,0.2031700288,228,705,12027,5473,57,0.05654875717,sbert,rec.autos
2022-11-28 5:26,2474260,svm,relevance,20newsgroup,18828,20,1050,0.5585306857,0.06832816599,0.9424342105,0.1274182789,382,573,9356,7813,35,0.05427063416,sbert,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,941,1,31,0.05240476697,0.05240476697,1,0.09959051615,5,985,0,17811,0,0.03347502657,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,941,3,90,0.06057533223,0.05254091301,0.9979550102,0.09982612253,12,976,159,17600,2,0.02789585547,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,941,5,145,0.05979017236,0.05198380567,0.9968944099,0.09881483762,24,963,154,17562,3,0.05891604676,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,941,10,265,0.188611141,0.0590258238,0.9874476987,0.1113930025,34,944,2557,15049,12,0.04530286929,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,941,20,450,0.6008053545,0.1096994869,0.9492600423,0.1966710469,44,898,10143,7288,48,0.04937566419,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,1882,1,37,0.05295369878,0.05239895628,1,0.09958002328,6,984,11,17795,0,0.05690754516,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,1882,3,108,0.05294086223,0.05197860963,1,0.0988206588,18,972,19,17728,0,0.05356004251,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,1882,5,175,0.05259489599,0.05167972523,1,0.09828034903,27,963,18,17671,0,0.05545696068,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,1882,10,325,0.05123770403,0.05072463768,1,0.09655172414,52,938,10,17554,0,0.03693411265,glove,rec.autos
2022-11-28 5:26,2474260,logreg,relevance,20newsgroup,1882,20,570,0.1400010955,0.05410942396,0.9966703663,0.1026461679,89,898,1658,15698,3,0.05498273114,glove,rec.autos
2022-11-28 5:27,2474260,logreg,relevance,20newsgroup,3765,1,44,0.092051323,0.05385896724,0.9857723577,0.1021375171,6,970,759,17040,14,0.01087649402,glove,rec.autos
2022-11-28 5:27,2474260,logreg,relevance,20newsgroup,3765,3,129,0.06054123436,0.05192421871,0.9989615784,0.09871729092,27,962,170,17565,1,0.06730411687,glove,rec.autos
2022-11-28 5:28,2474260,logreg,relevance,20newsgroup,3765,5,210,0.0954503948,0.05278262338,0.9925925926,0.100235093,45,938,839,16833,7,0.04517928287,glove,rec.autos
2022-11-28 5:28,2474260,logreg,relevance,20newsgroup,3765,10,395,0.04833984375,0.04818492593,1,0.0919397422,102,888,3,17541,0,0.05321115538,glove,rec.autos
2022-11-28 5:28,2474260,logreg,relevance,20newsgroup,3765,20,710,0.04642048904,0.04626255935,1,0.08843393837,152,838,3,17276,0,0.05477290837,glove,rec.autos
2022-11-28 5:29,2474260,logreg,relevance,20newsgroup,4707,1,47,0.05212992545,0.05207945045,1,0.09900288505,12,978,1,17801,0,0.04639898024,glove,rec.autos
2022-11-28 5:29,2474260,logreg,relevance,20newsgroup,4707,3,138,0.05147412917,0.05147412917,1,0.09790850338,28,962,0,17727,0,0.05881665604,glove,rec.autos
2022-11-28 5:30,2474260,logreg,relevance,20newsgroup,4707,5,225,0.05053220084,0.05053220084,1,0.09620304984,50,940,0,17662,0,0.0492096877,glove,rec.autos
2022-11-28 5:31,2474260,logreg,relevance,20newsgroup,4707,10,425,0.0477122052,0.0477122052,1,0.09107883817,112,878,0,17524,0,0.06301784576,glove,rec.autos
2022-11-28 5:31,2474260,logreg,relevance,20newsgroup,4707,20,760,0.04699175292,0.04445307731,1,0.08512221041,189,801,48,17218,0,0.05862332696,glove,rec.autos
2022-11-28 5:33,2474260,logreg,relevance,20newsgroup,9414,1,54,0.05198955947,0.05198955947,1,0.09884044762,14,976,0,17797,0,0.2589866157,glove,rec.autos
2022-11-28 5:36,2474260,logreg,relevance,20newsgroup,9414,3,159,0.05153203343,0.05051480051,1,0.09617151608,48,942,20,17706,0,0.05323985553,glove,rec.autos
2022-11-28 5:38,2474260,logreg,relevance,20newsgroup,9414,5,260,0.07297894113,0.04970453416,0.9944751381,0.09467704608,85,900,455,17207,5,0.05188655194,glove,rec.autos
2022-11-28 5:40,2474260,logreg,relevance,20newsgroup,9414,10,495,0.3862644556,0.06697133361,0.9734299517,0.1253206872,162,806,6275,11229,22,0.05945984704,glove,rec.autos
2022-11-28 5:42,2474260,logreg,relevance,20newsgroup,9414,20,910,0.1115142044,0.04195257012,0.9971387697,0.08051753018,291,697,1301,15917,2,0.0655999044,glove,rec.autos
2022-11-28 5:47,2474260,logreg,relevance,20newsgroup,14121,1,58,0.05162768395,0.05162768395,1,0.09818623974,21,969,0,17800,0,0.03346080306,glove,rec.autos
2022-11-28 5:52,2474260,logreg,relevance,20newsgroup,14121,3,171,0.05017152659,0.05017152659,1,0.09554920376,54,936,0,17720,0,0.07720770484,glove,rec.autos
2022-11-28 5:57,2474260,logreg,relevance,20newsgroup,14121,5,280,0.05639726101,0.04813445013,1,0.09184785429,105,885,161,17501,0,0.0747439983,glove,rec.autos
2022-11-28 6:02,2474260,logreg,relevance,20newsgroup,14121,10,535,0.1556418106,0.04862566252,0.9899623588,0.09269811432,193,789,2058,15437,8,0.06564265987,glove,rec.autos
2022-11-28 6:07,2474260,logreg,relevance,20newsgroup,14121,20,990,0.945898974,0.3850110213,0.8036809816,0.520615996,338,524,16348,837,128,0.05709900149,glove,rec.autos
2022-11-28 6:16,2474260,logreg,relevance,20newsgroup,18828,1,61,0.0522221038,0.0522221038,1,0.09926060974,10,980,0,17786,0,0.1392527087,glove,rec.autos
2022-11-28 6:24,2474260,logreg,relevance,20newsgroup,18828,3,180,0.06333458465,0.05010336198,0.994600432,0.09540087011,64,921,260,17461,5,0.04675217761,glove,rec.autos
2022-11-28 6:33,2474260,logreg,relevance,20newsgroup,18828,5,295,0.2469781999,0.05820713899,0.9728813559,0.1098424443,105,861,3716,13931,24,0.04744741874,glove,rec.autos
2022-11-28 6:42,2474260,logreg,relevance,20newsgroup,18828,10,565,0.2155842734,0.05147058824,0.9923371648,0.09786510486,207,777,3160,14319,6,0.04854047164,glove,rec.autos
2022-11-28 6:50,2474260,logreg,relevance,20newsgroup,18828,20,1050,0.8248860888,0.151396648,0.8784440843,0.2582797236,373,542,14122,3038,75,0.0536181485,glove,rec.autos
2022-11-28 6:50,2474260,svm,relevance,20newsgroup,941,1,31,0.05384124282,0.05237917621,1,0.0995443038,7,983,29,17784,0,0.05802337938,glove,rec.autos
2022-11-28 6:50,2474260,svm,relevance,20newsgroup,941,3,90,0.3975022682,0.07734535027,0.9711934156,0.1432799575,18,944,6504,11261,28,0.0412858661,glove,rec.autos
2022-11-28 6:50,2474260,svm,relevance,20newsgroup,941,5,145,0.1690397174,0.05785575522,0.9947807933,0.1093516925,32,953,2205,15519,5,0.0591392136,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,941,10,265,0.8298135977,0.2217467908,0.9293248945,0.3580573054,42,881,14522,3092,67,0.05166312434,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,941,20,450,0.8630897317,0.2632689988,0.922832981,0.4096668231,44,873,14988,2443,73,0.04837141339,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,1882,1,37,0.2320383183,0.06290616064,0.9897750511,0.1182940242,12,968,3392,14420,10,0.05188629118,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,1882,3,108,0.8362626209,0.2262678804,0.90625,0.3621227888,30,870,14784,2975,90,0.04779489904,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,1882,5,175,0.4885266995,0.0890142461,0.9872746554,0.1633046834,47,931,8181,9528,12,0.04764612115,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,1882,10,325,0.07128959031,0.05040066317,1,0.0959646446,78,912,407,17183,0,0.06337938363,glove,rec.autos
2022-11-28 6:51,2474260,svm,relevance,20newsgroup,1882,20,570,0.2462069343,0.06100307062,0.9988826816,0.1149839228,95,894,3601,13761,1,0.0570749203,glove,rec.autos
2022-11-28 6:52,2474260,svm,relevance,20newsgroup,3765,1,44,0.05196188042,0.05196188042,1,0.09879042462,14,976,0,17807,0,0.07390438247,glove,rec.autos
2022-11-28 6:52,2474260,svm,relevance,20newsgroup,3765,3,129,0.5728420152,0.1036811888,0.9735729387,0.187404619,44,921,9790,7962,25,0.05280212483,glove,rec.autos
2022-11-28 6:52,2474260,svm,relevance,20newsgroup,3765,5,210,0.5896761025,0.1062081915,0.9752155172,0.1915546619,62,905,10073,7616,23,0.04729880478,glove,rec.autos
2022-11-28 6:53,2474260,svm,relevance,20newsgroup,3765,10,395,0.4894205729,0.0843725643,0.9852104664,0.1554339047,111,866,8155,9398,13,0.05633466135,glove,rec.autos
2022-11-28 6:54,2474260,svm,relevance,20newsgroup,3765,20,710,0.4598443451,0.0777788253,0.9951749095,0.1442812172,161,825,7506,9782,4,0.05743625498,glove,rec.autos
2022-11-28 6:54,2474260,svm,relevance,20newsgroup,4707,1,47,0.4083067093,0.07843300341,0.9671794872,0.145099246,15,943,6725,11080,32,0.04394518802,glove,rec.autos
2022-11-28 6:55,2474260,svm,relevance,20newsgroup,4707,3,138,0.3207234202,0.06863896638,0.9915164369,0.128389976,47,935,5059,12687,8,0.06008073083,glove,rec.autos
2022-11-28 6:55,2474260,svm,relevance,20newsgroup,4707,5,225,0.5118266853,0.09030704395,0.9836065574,0.1654259719,75,900,8621,9066,15,0.05951561504,glove,rec.autos
2022-11-28 6:56,2474260,svm,relevance,20newsgroup,4707,10,425,0.3624606021,0.068319034,0.9953703704,0.127862028,126,860,5810,11728,4,0.05813256851,glove,rec.autos
2022-11-28 6:57,2474260,svm,relevance,20newsgroup,4707,20,760,0.947805391,0.4534282018,0.8773466834,0.5978678038,191,701,16423,845,98,0.05615838113,glove,rec.autos
2022-11-28 6:59,2474260,svm,relevance,20newsgroup,9414,1,54,0.05166995153,0.05166995153,1,0.09826267538,20,970,0,17803,0,0.05654875717,glove,rec.autos
2022-11-28 7:02,2474260,svm,relevance,20newsgroup,9414,3,159,0.4679665738,0.08454864316,0.9849462366,0.1557293438,60,916,7820,9918,14,0.06305502443,glove,rec.autos
2022-11-28 7:05,2474260,svm,relevance,20newsgroup,9414,5,260,0.1608229655,0.05405077129,0.9944134078,0.1025286562,95,890,2096,15576,5,0.06518164436,glove,rec.autos
2022-11-28 7:07,2474260,svm,relevance,20newsgroup,9414,10,495,0.2667466725,0.05751157245,0.9951456311,0.108738894,166,820,4070,13438,4,0.05080465264,glove,rec.autos
2022-11-28 7:11,2474260,svm,relevance,20newsgroup,9414,20,910,0.1292627114,0.04294742009,0.9971509972,0.08234809717,288,700,1616,15599,2,0.05739643085,glove,rec.autos
2022-11-28 7:16,2474260,svm,relevance,20newsgroup,14121,1,58,0.05152112526,0.05152112526,1,0.09799351439,23,967,0,17802,0,0.0361376673,glove,rec.autos
2022-11-28 7:21,2474260,svm,relevance,20newsgroup,14121,3,171,0.6715801887,0.126667623,0.9577006508,0.2237425567,68,883,11646,6088,39,0.04989377523,glove,rec.autos
2022-11-28 7:26,2474260,svm,relevance,20newsgroup,14121,5,280,0.7282040222,0.1389418907,0.9123006834,0.2411561042,112,801,12705,4964,77,0.05792436796,glove,rec.autos
2022-11-28 7:32,2474260,svm,relevance,20newsgroup,14121,10,535,0.8631095561,0.2229773463,0.8699494949,0.3549716641,198,689,15099,2401,103,0.04824304228,glove,rec.autos
2022-11-28 7:39,2474260,svm,relevance,20newsgroup,14121,20,990,0.5166788137,0.06834181739,0.9707692308,0.12769402,340,631,8585,8602,19,0.05328818781,glove,rec.autos
2022-11-28 7:48,2474260,svm,relevance,20newsgroup,18828,1,61,0.07385697538,0.0522123411,0.9917098446,0.0992018244,25,957,429,17372,8,0.03708572339,glove,rec.autos
2022-11-28 7:57,2474260,svm,relevance,20newsgroup,18828,3,180,0.3201051107,0.0656718623,0.9673558215,0.1229939126,71,889,5080,12648,30,0.04827650308,glove,rec.autos
2022-11-28 8:07,2474260,svm,relevance,20newsgroup,18828,5,295,0.5596265918,0.09418837675,0.9712973594,0.1717243479,119,846,9525,8136,25,0.05813256851,glove,rec.autos
2022-11-28 8:17,2474260,svm,relevance,20newsgroup,18828,10,565,0.2959150148,0.05480358982,0.9880636605,0.1038472261,236,745,4659,12849,9,0.06827119184,glove,rec.autos
2022-11-28 8:28,2474260,svm,relevance,20newsgroup,18828,20,1050,0.7722900377,0.1203073546,0.9303904924,0.2130637636,401,548,13181,4007,41,0.06050549713,glove,rec.autos
2022-11-28 8:28,2474260,logreg,relevance,20newsgroup,941,1,31,0.05208555012,0.05208555012,1,0.09901390645,2,979,0,17817,0,0.01004250797,bow,sci.electronics
2022-11-28 8:28,2474260,logreg,relevance,20newsgroup,941,3,90,0.05166248599,0.05166248599,1,0.09824917534,13,968,0,17769,0,0.1007970244,bow,sci.electronics
2022-11-28 8:28,2474260,logreg,relevance,20newsgroup,941,5,145,0.05176105342,0.05176105342,1,0.09842740089,14,967,0,17715,0,0.04708820404,bow,sci.electronics
2022-11-28 8:28,2474260,logreg,relevance,20newsgroup,941,10,265,0.4009266243,0.07670525527,0.9643979058,0.1421076994,26,921,6521,11086,34,0.0458607864,bow,sci.electronics
2022-11-28 8:29,2474260,logreg,relevance,20newsgroup,941,20,450,0.6234423464,0.1137654959,0.9392324094,0.2029486293,43,881,10576,6863,57,0.05462008502,bow,sci.electronics
2022-11-28 8:29,2474260,logreg,relevance,20newsgroup,1882,1,37,0.05199574242,0.05199574242,1,0.09885162139,4,977,0,17813,0,0.02287460149,bow,sci.electronics
2022-11-28 8:29,2474260,logreg,relevance,20newsgroup,1882,3,108,0.0512313692,0.0512313692,1,0.09746925501,22,959,0,17760,0,0.09465993624,bow,sci.electronics
2022-11-28 8:29,2474260,logreg,relevance,20newsgroup,1882,5,175,0.05098648938,0.05098648938,1,0.09702596541,30,951,0,17701,0,0.05389479277,bow,sci.electronics
2022-11-28 8:29,2474260,logreg,relevance,20newsgroup,1882,10,325,0.5508593666,0.09723889556,0.9590958019,0.1765755054,52,891,9301,8272,38,0.04915249734,bow,sci.electronics
2022-11-28 8:29,2474260,logreg,relevance,20newsgroup,1882,20,570,0.9539902503,0.5235059761,0.7308120133,0.6100278552,82,657,16760,598,242,0.054815356,bow,sci.electronics
2022-11-28 8:30,2474260,logreg,relevance,20newsgroup,3765,1,44,0.05196188042,0.05196188042,1,0.09879042462,5,976,0,17807,0,0.003346613546,bow,sci.electronics
2022-11-28 8:30,2474260,logreg,relevance,20newsgroup,3765,3,129,0.05096801797,0.05096801797,1,0.09699251946,28,953,0,17745,0,0.07269588313,bow,sci.electronics
2022-11-28 8:31,2474260,logreg,relevance,20newsgroup,3765,5,210,0.04957834238,0.04957834238,1,0.09447287615,58,923,0,17694,0,0.07161752988,bow,sci.electronics
2022-11-28 8:31,2474260,logreg,relevance,20newsgroup,3765,10,395,0.9452039931,0.4507845934,0.7247706422,0.5558487247,109,632,16790,770,240,0.05627888446,bow,sci.electronics
2022-11-28 8:31,2474260,logreg,relevance,20newsgroup,3765,20,710,0.9735607441,0.8143607706,0.5548926014,0.6600425834,143,465,17173,106,373,0.04738247012,bow,sci.electronics
2022-11-28 8:32,2474260,logreg,relevance,20newsgroup,4707,1,47,0.05181043663,0.05181043663,1,0.09851668101,8,973,0,17807,0,0.009145952836,bow,sci.electronics
2022-11-28 8:33,2474260,logreg,relevance,20newsgroup,4707,3,138,0.05040398095,0.05040398095,1,0.09597065865,39,942,0,17747,0,0.05926280008,bow,sci.electronics
2022-11-28 8:33,2474260,logreg,relevance,20newsgroup,4707,5,225,0.04918825933,0.04918825933,1,0.09376441051,66,915,0,17687,0,0.07187380497,bow,sci.electronics
2022-11-28 8:34,2474260,logreg,relevance,20newsgroup,4707,10,425,0.5829257689,0.09578635015,0.9340277778,0.1737539025,117,807,9920,7618,57,0.06103250478,bow,sci.electronics
2022-11-28 8:35,2474260,logreg,relevance,20newsgroup,4707,20,760,0.9541705873,0.494760479,0.812039312,0.6148837209,167,661,16578,675,153,0.05256692161,bow,sci.electronics
2022-11-28 8:37,2474260,logreg,relevance,20newsgroup,9414,1,54,0.05156341554,0.05156341554,1,0.09807000659,13,968,0,17805,0,0.03212237094,bow,sci.electronics
2022-11-28 8:39,2474260,logreg,relevance,20newsgroup,9414,3,159,0.05206770945,0.05049095885,1,0.09612830728,40,941,31,17696,0,0.03866581687,bow,sci.electronics
2022-11-28 8:42,2474260,logreg,relevance,20newsgroup,9414,5,260,0.04874239242,0.04874239242,1,0.09295398521,76,905,0,17662,0,0.06868387508,bow,sci.electronics
2022-11-28 8:44,2474260,logreg,relevance,20newsgroup,9414,10,495,0.9668339516,0.6643356643,0.5634638197,0.6097560976,138,475,17249,240,368,0.04440248566,bow,sci.electronics
2022-11-28 8:46,2474260,logreg,relevance,20newsgroup,9414,20,910,0.8918345705,0.2536407767,0.8708333333,0.3928571429,261,627,15352,1845,93,0.0601402167,bow,sci.electronics
2022-11-28 8:51,2474260,logreg,relevance,20newsgroup,14121,1,58,0.05141456657,0.05141456657,1,0.09780074997,16,965,0,17804,0,0.05710643722,bow,sci.electronics
2022-11-28 8:57,2474260,logreg,relevance,20newsgroup,14121,3,171,0.0492602916,0.0492602916,1,0.09389527458,62,919,0,17737,0,0.0701685433,bow,sci.electronics
2022-11-28 9:02,2474260,logreg,relevance,20newsgroup,14121,5,280,0.3060872378,0.06352906892,0.981981982,0.1193376215,93,872,4805,12854,16,0.05744848099,bow,sci.electronics
2022-11-28 9:07,2474260,logreg,relevance,20newsgroup,14121,10,535,0.05078722939,0.04441386901,1,0.08505032408,174,807,122,17363,0,0.0583258976,bow,sci.electronics
2022-11-28 9:12,2474260,logreg,relevance,20newsgroup,14121,20,990,0.9578965073,0.4620431115,0.7358208955,0.5676453656,311,493,16593,574,177,0.05536647546,bow,sci.electronics
2022-11-28 9:21,2474260,logreg,relevance,20newsgroup,18828,1,61,0.05110305872,0.05110305872,1,0.09723700887,22,959,0,17807,0,0.04032026769,bow,sci.electronics
2022-11-28 9:29,2474260,logreg,relevance,20newsgroup,18828,3,180,0.0499276023,0.0499276023,1,0.09510675248,50,931,0,17716,0,0.05695772254,bow,sci.electronics
2022-11-28 9:39,2474260,logreg,relevance,20newsgroup,18828,5,295,0.1276710555,0.05085143864,0.9976958525,0.09677058889,113,866,1500,16164,2,0.05899139579,bow,sci.electronics
2022-11-28 9:50,2474260,logreg,relevance,20newsgroup,18828,10,565,0.8332055635,0.1956815115,0.9165613148,0.3225088968,190,725,14491,2980,66,0.0513734863,bow,sci.electronics
2022-11-28 10:01,2474260,logreg,relevance,20newsgroup,18828,20,1050,0.9539292344,0.4111212397,0.7227564103,0.5241138873,357,451,16507,646,173,0.05623645634,bow,sci.electronics
2022-11-28 10:01,2474260,svm,relevance,20newsgroup,941,1,31,0.05107469674,0.05026412678,0.962206333,0.09553752535,2,942,18,17799,37,0.004463336876,bow,sci.electronics
2022-11-28 10:01,2474260,svm,relevance,20newsgroup,941,3,90,0.05208944868,0.05208944868,1,0.09902095064,5,976,0,17761,0,0.07624867163,bow,sci.electronics
2022-11-28 10:01,2474260,svm,relevance,20newsgroup,941,5,145,0.05202869072,0.05202869072,1,0.09891116312,9,972,0,17710,0,0.0504357067,bow,sci.electronics
2022-11-28 10:01,2474260,svm,relevance,20newsgroup,941,10,265,0.05182631182,0.05177522763,1,0.09845302735,20,961,1,17600,0,0.06393730074,bow,sci.electronics
2022-11-28 10:02,2474260,svm,relevance,20newsgroup,941,20,450,0.05218479621,0.05218479621,1,0.09919321473,22,959,0,17418,0,0.05194208289,bow,sci.electronics
2022-11-28 10:02,2474260,svm,relevance,20newsgroup,1882,1,37,0.05162320383,0.05164794207,0.9908069459,0.09817813765,2,970,0,17811,9,0.01673751328,bow,sci.electronics
2022-11-28 10:02,2474260,svm,relevance,20newsgroup,1882,3,108,0.05219295903,0.05219295903,1,0.09920796101,4,977,0,17742,0,0.01562167906,bow,sci.electronics
2022-11-28 10:03,2474260,svm,relevance,20newsgroup,1882,5,175,0.05104010294,0.05104010294,1,0.09712303612,29,952,0,17700,0,0.07219447396,bow,sci.electronics
2022-11-28 10:03,2474260,svm,relevance,20newsgroup,1882,10,325,0.1109609772,0.05435407799,0.9916054565,0.1030590545,28,945,1108,16441,8,0.04256907545,bow,sci.electronics
2022-11-28 10:04,2474260,svm,relevance,20newsgroup,1882,20,570,0.0513227803,0.0513227803,1,0.0976346775,44,937,0,17320,0,0.05068676939,bow,sci.electronics
2022-11-28 10:05,2474260,svm,relevance,20newsgroup,3765,1,44,0.9430335942,0,0,0,1,0,17713,90,980,0,bow,sci.electronics
2022-11-28 10:05,2474260,svm,relevance,20newsgroup,3765,3,129,0.05209113274,0.05209113274,1,0.09902399349,7,974,0,17724,0,0.0279814077,bow,sci.electronics
2022-11-28 10:06,2474260,svm,relevance,20newsgroup,3765,5,210,0.05221034538,0.05221034538,1,0.09923936903,9,972,0,17645,0,0.06068525896,bow,sci.electronics
2022-11-28 10:08,2474260,svm,relevance,20newsgroup,3765,10,395,0.04909939236,0.04909939236,1,0.09360293737,76,905,0,17527,0,0.0442310757,bow,sci.electronics
2022-11-28 10:10,2474260,svm,relevance,20newsgroup,3765,20,710,0.05199536347,0.04699811342,1,0.08977688272,134,847,95,17175,0,0.04894422311,bow,sci.electronics
2022-11-28 10:10,2474260,svm,relevance,20newsgroup,4707,1,47,0.05207667732,0.05207667732,1,0.09899787428,3,978,0,17802,0,0.06312938177,bow,sci.electronics
2022-11-28 10:12,2474260,svm,relevance,20newsgroup,4707,3,138,0.05843009257,0.05239633818,1,0.0995752955,8,973,119,17597,0,0.08402379435,bow,sci.electronics
2022-11-28 10:13,2474260,svm,relevance,20newsgroup,4707,5,225,0.04983335125,0.04983335125,1,0.0949357366,54,927,0,17675,0,0.04764818356,bow,sci.electronics
2022-11-28 10:15,2474260,svm,relevance,20newsgroup,4707,10,425,0.04787523095,0.04782348785,1,0.09128157253,101,880,1,17521,0,0.04860739324,bow,sci.electronics
2022-11-28 10:17,2474260,svm,relevance,20newsgroup,4707,20,760,0.04726850058,0.04547218987,1,0.08698880815,161,820,34,17213,0,0.05068196303,bow,sci.electronics
2022-11-28 10:20,2474260,svm,relevance,20newsgroup,9414,1,54,0.05188302349,0.05188302349,1,0.09864789588,7,974,0,17799,0,0.06312938177,bow,sci.electronics
2022-11-28 10:24,2474260,svm,relevance,20newsgroup,9414,3,159,0.05212127705,0.05212127705,1,0.09907845833,8,973,0,17695,0,0.04948480986,bow,sci.electronics
2022-11-28 10:28,2474260,svm,relevance,20newsgroup,9414,5,260,0.05342812517,0.0501026916,1,0.09542436564,54,927,65,17575,0,0.05065965583,bow,sci.electronics
2022-11-28 10:33,2474260,svm,relevance,20newsgroup,9414,10,495,0.05187650011,0.05187650011,1,0.09863610434,30,951,0,17381,0,0.05400573614,bow,sci.electronics
2022-11-28 10:39,2474260,svm,relevance,20newsgroup,9414,20,910,0.04626890662,0.04626890662,1,0.08844553505,152,829,0,17088,0,0.05476418101,bow,sci.electronics
2022-11-28 10:46,2474260,svm,relevance,20newsgroup,14121,1,58,0.05178752198,0.05178752198,1,0.09847525455,9,972,0,17797,0,0.1004567665,bow,sci.electronics
2022-11-28 10:53,2474260,svm,relevance,20newsgroup,14121,3,171,0.05070754717,0.05070754717,1,0.09652076319,35,946,0,17710,0,0.05004248991,bow,sci.electronics
2022-11-28 11:01,2474260,svm,relevance,20newsgroup,14121,5,280,0.05176039252,0.05176039252,1,0.09842620598,21,960,0,17587,0,0.04971531761,bow,sci.electronics
2022-11-28 11:10,2474260,svm,relevance,20newsgroup,14121,10,535,0.04624972666,0.045780233,1,0.08755230126,144,837,9,17446,0,0.05004992564,bow,sci.electronics
2022-11-28 11:21,2474260,svm,relevance,20newsgroup,14121,20,990,0.04154286035,0.0398202752,1,0.07659068813,272,709,32,17096,0,0.05370830678,bow,sci.electronics
2022-11-28 11:32,2474260,svm,relevance,20newsgroup,18828,1,61,0.05168922519,0.0498769132,0.9568788501,0.09481180061,7,932,38,17754,42,0.07997131931,bow,sci.electronics
2022-11-28 11:45,2474260,svm,relevance,20newsgroup,18828,3,180,0.04965946265,0.04965946265,1,0.09462013999,55,926,0,17721,0,0.04050616104,bow,sci.electronics
2022-11-28 11:59,2474260,svm,relevance,20newsgroup,18828,5,295,0.05811569178,0.04799563676,1,0.09159510799,101,880,197,17455,0,0.05613607393,bow,sci.electronics
2022-11-28 12:14,2474260,svm,relevance,20newsgroup,18828,10,565,0.04276640018,0.04250424495,1,0.08154258393,205,776,5,17481,0,0.05422880816,bow,sci.electronics
2022-11-28 12:31,2474260,svm,relevance,20newsgroup,18828,20,1050,0.06530910727,0.03619699519,0.9984,0.06986117331,356,624,537,16615,1,0.05586281071,bow,sci.electronics
2022-11-28 12:31,2474260,logreg,relevance,20newsgroup,941,1,31,0.06261970632,0.05239657862,0.9959100204,0.09955537384,3,974,203,17615,4,0.03124335813,sbert,sci.electronics
2022-11-28 12:31,2474260,logreg,relevance,20newsgroup,941,3,90,0.393179271,0.07478545157,0.9481865285,0.1386363636,16,915,6452,11320,50,0.05988310308,sbert,sci.electronics
2022-11-28 12:32,2474260,logreg,relevance,20newsgroup,941,5,145,0.4797666203,0.08569807037,0.944734098,0.1571416182,22,906,8057,9666,53,0.05690754516,sbert,sci.electronics
2022-11-28 12:32,2474260,logreg,relevance,20newsgroup,941,10,265,0.1746040297,0.05796566365,0.9874213836,0.1095030514,27,942,2299,15309,12,0.04095111583,sbert,sci.electronics
2022-11-28 12:32,2474260,logreg,relevance,20newsgroup,941,20,450,0.5087337433,0.09046702462,0.9469777306,0.1651562789,38,893,8456,8978,50,0.04496811902,sbert,sci.electronics
