Date,Seed,Model,Ranking Function,Dataset,N,n,Effort,Accuracy,Precision,Recall,F1-Score,Relevant labeled,TP,TN,FP,FN,Prevalence,representation
2022-12-01 4:51,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,5,135,0.9340890008,0.5703493862,0.9741935484,0.7194758785,34,604,6071,455,16,0.07846153846,sbert
2022-12-01 4:51,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,5,135,0.9340890008,0.5703493862,0.9741935484,0.7194758785,34,604,6071,455,16,0.07846153846,sbert
2022-12-01 4:51,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,10,245,0.9341955657,0.566091954,0.9833610649,0.7185410334,53,591,5982,453,10,0.08091346154,sbert
2022-12-01 4:51,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,10,245,0.9341955657,0.566091954,0.9833610649,0.7185410334,53,591,5982,453,10,0.08091346154,sbert
2022-12-01 4:52,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,10,245,0.9341955657,0.566091954,0.9833610649,0.7185410334,53,591,5982,453,10,0.08091346154,sbert
2022-12-01 4:52,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,10,245,0.9341955657,0.566091954,0.9833610649,0.7185410334,53,591,5982,453,10,0.08091346154,sbert
2022-12-01 4:52,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,10,245,0.9341955657,0.566091954,0.9833610649,0.7185410334,53,591,5982,453,10,0.08091346154,sbert
2022-12-01 4:52,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,20,410,0.9444040169,0.6143931257,0.9613445378,0.749672346,59,572,5917,359,23,0.08365384615,sbert
2022-12-01 4:53,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,20,410,0.9444040169,0.6143931257,0.9613445378,0.749672346,59,572,5917,359,23,0.08365384615,sbert
2022-12-01 4:53,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,20,410,0.9444040169,0.6143931257,0.9613445378,0.749672346,59,572,5917,359,23,0.08365384615,sbert
2022-12-01 4:53,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,20,410,0.9444040169,0.6143931257,0.9613445378,0.749672346,59,572,5917,359,23,0.08365384615,sbert
2022-12-01 4:53,2474260,logreg,relevance_with_avg_diversity,displaced_persons,728,20,410,0.9444040169,0.6143931257,0.9613445378,0.749672346,59,572,5917,359,23,0.08365384615,sbert
2022-12-01 4:54,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,1,35,0.8462600055,0.3652968037,0.9968847352,0.5346700084,12,640,5492,1112,2,0.08221153846,sbert
2022-12-01 4:54,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,1,35,0.8462600055,0.3652968037,0.9968847352,0.5346700084,12,640,5492,1112,2,0.08221153846,sbert
2022-12-01 4:54,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,1,35,0.8462600055,0.3652968037,0.9968847352,0.5346700084,12,640,5492,1112,2,0.08221153846,sbert
2022-12-01 4:54,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,1,35,0.8462600055,0.3652968037,0.9968847352,0.5346700084,12,640,5492,1112,2,0.08221153846,sbert
2022-12-01 4:55,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,1,35,0.8462600055,0.3652968037,0.9968847352,0.5346700084,12,640,5492,1112,2,0.08221153846,sbert
2022-12-01 4:55,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,3,102,0.8992895947,0.461423221,0.9935483871,0.6301790281,34,616,5840,719,4,0.09134615385,sbert
2022-12-01 4:55,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,3,102,0.8992895947,0.461423221,0.9935483871,0.6301790281,34,616,5840,719,4,0.09134615385,sbert
2022-12-01 4:55,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,3,102,0.8992895947,0.461423221,0.9935483871,0.6301790281,34,616,5840,719,4,0.09134615385,sbert
2022-12-01 4:56,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,3,102,0.8992895947,0.461423221,0.9935483871,0.6301790281,34,616,5840,719,4,0.09134615385,sbert
2022-12-01 4:56,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,3,102,0.8992895947,0.461423221,0.9935483871,0.6301790281,34,616,5840,719,4,0.09134615385,sbert
2022-12-01 4:56,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,5,165,0.930578977,0.5483870968,0.9697986577,0.7006060606,58,578,6044,476,18,0.1029807692,sbert
2022-12-01 4:57,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,5,165,0.930578977,0.5483870968,0.9697986577,0.7006060606,58,578,6044,476,18,0.1029807692,sbert
2022-12-01 4:57,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,5,165,0.930578977,0.5483870968,0.9697986577,0.7006060606,58,578,6044,476,18,0.1029807692,sbert
2022-12-01 4:57,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,5,165,0.930578977,0.5483870968,0.9697986577,0.7006060606,58,578,6044,476,18,0.1029807692,sbert
2022-12-01 4:58,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,5,165,0.930578977,0.5483870968,0.9697986577,0.7006060606,58,578,6044,476,18,0.1029807692,sbert
2022-12-01 4:58,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,10,305,0.9399369266,0.5765199161,0.9734513274,0.724160632,89,550,6007,404,15,0.091875,sbert
2022-12-01 4:58,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,10,305,0.9399369266,0.5765199161,0.9734513274,0.724160632,89,550,6007,404,15,0.091875,sbert
2022-12-01 4:58,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,10,305,0.9399369266,0.5765199161,0.9734513274,0.724160632,89,550,6007,404,15,0.091875,sbert
2022-12-01 4:59,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,10,305,0.9399369266,0.5765199161,0.9734513274,0.724160632,89,550,6007,404,15,0.091875,sbert
2022-12-01 4:59,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,10,305,0.9399369266,0.5765199161,0.9734513274,0.724160632,89,550,6007,404,15,0.091875,sbert
2022-12-01 4:59,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,20,530,0.9314175678,0.5368314834,0.9925373134,0.6967910936,118,532,5756,459,4,0.09007211538,sbert
2022-12-01 5:00,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,20,530,0.9314175678,0.5368314834,0.9925373134,0.6967910936,118,532,5756,459,4,0.09007211538,sbert
2022-12-01 5:00,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,20,530,0.9314175678,0.5368314834,0.9925373134,0.6967910936,118,532,5756,459,4,0.09007211538,sbert
2022-12-01 5:00,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,20,530,0.9314175678,0.5368314834,0.9925373134,0.6967910936,118,532,5756,459,4,0.09007211538,sbert
2022-12-01 5:00,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1456,20,530,0.9314175678,0.5368314834,0.9925373134,0.6967910936,118,532,5756,459,4,0.09007211538,sbert
2022-12-01 5:01,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,1,37,0.859884042,0.3868038741,0.9968798752,0.5573484518,13,639,5590,1013,2,0.08192307692,sbert
2022-12-01 5:01,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,1,37,0.859884042,0.3868038741,0.9968798752,0.5573484518,13,639,5590,1013,2,0.08192307692,sbert
2022-12-01 5:01,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,1,37,0.859884042,0.3868038741,0.9968798752,0.5573484518,13,639,5590,1013,2,0.08192307692,sbert
2022-12-01 5:02,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,1,37,0.859884042,0.3868038741,0.9968798752,0.5573484518,13,639,5590,1013,2,0.08192307692,sbert
2022-12-01 5:02,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,1,37,0.859884042,0.3868038741,0.9968798752,0.5573484518,13,639,5590,1013,2,0.08192307692,sbert
2022-12-01 5:02,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,3,108,0.9262512199,0.537366548,0.9853181077,0.6954519286,41,604,6040,520,9,0.1026923077,sbert
2022-12-01 5:03,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,3,108,0.9262512199,0.537366548,0.9853181077,0.6954519286,41,604,6040,520,9,0.1026923077,sbert
2022-12-01 5:03,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,3,108,0.9262512199,0.537366548,0.9853181077,0.6954519286,41,604,6040,520,9,0.1026923077,sbert
2022-12-01 5:03,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,3,108,0.9262512199,0.537366548,0.9853181077,0.6954519286,41,604,6040,520,9,0.1026923077,sbert
2022-12-01 5:04,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,3,108,0.9262512199,0.537366548,0.9853181077,0.6954519286,41,604,6040,520,9,0.1026923077,sbert
2022-12-01 5:04,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,5,175,0.9347030678,0.5659287777,0.9783693844,0.7170731707,53,588,6054,451,13,0.08053846154,sbert
2022-12-01 5:04,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,5,175,0.9347030678,0.5659287777,0.9783693844,0.7170731707,53,588,6054,451,13,0.08053846154,sbert
2022-12-01 5:04,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,5,175,0.9347030678,0.5659287777,0.9783693844,0.7170731707,53,588,6054,451,13,0.08053846154,sbert
2022-12-01 5:05,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,5,175,0.9347030678,0.5659287777,0.9783693844,0.7170731707,53,588,6054,451,13,0.08053846154,sbert
2022-12-01 5:05,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,5,175,0.9347030678,0.5659287777,0.9783693844,0.7170731707,53,588,6054,451,13,0.08053846154,sbert
2022-12-01 5:05,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,10,325,0.9298447384,0.5370548604,0.9876106195,0.6957605985,89,558,5910,481,7,0.07603846154,sbert
2022-12-01 5:06,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,10,325,0.9298447384,0.5370548604,0.9876106195,0.6957605985,89,558,5910,481,7,0.07603846154,sbert
2022-12-01 5:06,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,10,325,0.9298447384,0.5370548604,0.9876106195,0.6957605985,89,558,5910,481,7,0.07603846154,sbert
2022-12-01 5:06,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,10,325,0.9298447384,0.5370548604,0.9876106195,0.6957605985,89,558,5910,481,7,0.07603846154,sbert
2022-12-01 5:07,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,10,325,0.9298447384,0.5370548604,0.9876106195,0.6957605985,89,558,5910,481,7,0.07603846154,sbert
2022-12-01 5:07,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,20,570,0.9342869915,0.5438413361,0.9923809524,0.7026298045,129,521,5749,437,4,0.08319230769,sbert
2022-12-01 5:08,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,20,570,0.9342869915,0.5438413361,0.9923809524,0.7026298045,129,521,5749,437,4,0.08319230769,sbert
2022-12-01 5:08,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,20,570,0.9342869915,0.5438413361,0.9923809524,0.7026298045,129,521,5749,437,4,0.08319230769,sbert
2022-12-01 5:08,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,20,570,0.9342869915,0.5438413361,0.9923809524,0.7026298045,129,521,5749,437,4,0.08319230769,sbert
2022-12-01 5:09,2474260,logreg,relevance_with_avg_diversity,displaced_persons,1820,20,570,0.9342869915,0.5438413361,0.9923809524,0.7026298045,129,521,5749,437,4,0.08319230769,sbert
2022-12-01 5:09,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,1,44,0.9061765925,0.4863013699,0.9937791602,0.6530403679,11,639,5919,675,4,0.06690469651,sbert
2022-12-01 5:10,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,1,44,0.9061765925,0.4863013699,0.9937791602,0.6530403679,11,639,5919,675,4,0.06690469651,sbert
2022-12-01 5:10,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,1,44,0.9061765925,0.4863013699,0.9937791602,0.6530403679,11,639,5919,675,4,0.06690469651,sbert
2022-12-01 5:11,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,1,44,0.9061765925,0.4863013699,0.9937791602,0.6530403679,11,639,5919,675,4,0.06690469651,sbert
2022-12-01 5:11,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,1,44,0.9061765925,0.4863013699,0.9937791602,0.6530403679,11,639,5919,675,4,0.06690469651,sbert
2022-12-01 5:12,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,3,129,0.9189038031,0.5093220339,0.9983388704,0.6745230079,52,601,5971,579,1,0.09766547652,sbert
2022-12-01 5:12,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,3,129,0.9189038031,0.5093220339,0.9983388704,0.6745230079,52,601,5971,579,1,0.09766547652,sbert
2022-12-01 5:13,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,3,129,0.9189038031,0.5093220339,0.9983388704,0.6745230079,52,601,5971,579,1,0.09766547652,sbert
2022-12-01 5:13,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,3,129,0.9189038031,0.5093220339,0.9983388704,0.6745230079,52,601,5971,579,1,0.09766547652,sbert
2022-12-01 5:14,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,3,129,0.9189038031,0.5093220339,0.9983388704,0.6745230079,52,601,5971,579,1,0.09766547652,sbert
2022-12-01 5:15,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,5,210,0.9031254419,0.4561403509,0.9947826087,0.6254784035,79,572,5814,682,3,0.08403460588,sbert
2022-12-01 5:15,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,5,210,0.9031254419,0.4561403509,0.9947826087,0.6254784035,79,572,5814,682,3,0.08403460588,sbert
2022-12-01 5:16,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,5,210,0.9031254419,0.4561403509,0.9947826087,0.6254784035,79,572,5814,682,3,0.08403460588,sbert
2022-12-01 5:16,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,5,210,0.9031254419,0.4561403509,0.9947826087,0.6254784035,79,572,5814,682,3,0.08403460588,sbert
2022-12-01 5:17,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,5,210,0.9031254419,0.4561403509,0.9947826087,0.6254784035,79,572,5814,682,3,0.08403460588,sbert
2022-12-01 5:18,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,10,395,0.9284054604,0.51,0.9941520468,0.6741573034,141,510,5883,490,3,0.08879291403,sbert
2022-12-01 5:18,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,10,395,0.9284054604,0.51,0.9941520468,0.6741573034,141,510,5883,490,3,0.08879291403,sbert
2022-12-01 5:19,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,10,395,0.9284054604,0.51,0.9941520468,0.6741573034,141,510,5883,490,3,0.08879291403,sbert
2022-12-01 5:19,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,10,395,0.9284054604,0.51,0.9941520468,0.6741573034,141,510,5883,490,3,0.08879291403,sbert
2022-12-01 5:20,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,10,395,0.9284054604,0.51,0.9941520468,0.6741573034,141,510,5883,490,3,0.08879291403,sbert
2022-12-01 5:20,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,20,710,0.9424745092,0.5305343511,0.9788732394,0.6881188119,228,417,5776,369,9,0.0943875309,sbert
2022-12-01 5:21,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,20,710,0.9424745092,0.5305343511,0.9788732394,0.6881188119,228,417,5776,369,9,0.0943875309,sbert
2022-12-01 5:22,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,20,710,0.9424745092,0.5305343511,0.9788732394,0.6881188119,228,417,5776,369,9,0.0943875309,sbert
2022-12-01 5:22,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,20,710,0.9424745092,0.5305343511,0.9788732394,0.6881188119,228,417,5776,369,9,0.0943875309,sbert
2022-12-01 5:23,2474260,logreg,relevance_with_avg_diversity,displaced_persons,3641,20,710,0.9424745092,0.5305343511,0.9788732394,0.6881188119,228,417,5776,369,9,0.0943875309,sbert
2022-12-01 5:24,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,1,48,0.8683810314,0.3996212121,0.9984227129,0.5707844905,20,633,5648,951,1,0.1049807728,sbert
2022-12-01 5:25,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,1,48,0.8683810314,0.3996212121,0.9984227129,0.5707844905,20,633,5648,951,1,0.1049807728,sbert
2022-12-01 5:26,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,1,48,0.8683810314,0.3996212121,0.9984227129,0.5707844905,20,633,5648,951,1,0.1049807728,sbert
2022-12-01 5:27,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,1,48,0.8683810314,0.3996212121,0.9984227129,0.5707844905,20,633,5648,951,1,0.1049807728,sbert
2022-12-01 5:28,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,1,48,0.8683810314,0.3996212121,0.9984227129,0.5707844905,20,633,5648,951,1,0.1049807728,sbert
2022-12-01 5:29,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,3,141,0.9100840336,0.4801324503,0.9764309764,0.6437291898,60,580,5918,628,14,0.1078007691,sbert
2022-12-01 5:29,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,3,141,0.9100840336,0.4801324503,0.9764309764,0.6437291898,60,580,5918,628,14,0.1078007691,sbert
2022-12-01 5:30,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,3,141,0.9100840336,0.4801324503,0.9764309764,0.6437291898,60,580,5918,628,14,0.1078007691,sbert
2022-12-01 5:31,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,3,141,0.9100840336,0.4801324503,0.9764309764,0.6437291898,60,580,5918,628,14,0.1078007691,sbert
2022-12-01 5:32,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,3,141,0.9100840336,0.4801324503,0.9764309764,0.6437291898,60,580,5918,628,14,0.1078007691,sbert
2022-12-01 5:33,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,5,230,0.9154729826,0.4834494774,0.9946236559,0.6506447831,96,555,5900,593,3,0.1010584142,sbert
2022-12-01 5:34,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,5,230,0.9154729826,0.4834494774,0.9946236559,0.6506447831,96,555,5900,593,3,0.1010584142,sbert
2022-12-01 5:35,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,5,230,0.9154729826,0.4834494774,0.9946236559,0.6506447831,96,555,5900,593,3,0.1010584142,sbert
2022-12-01 5:36,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,5,230,0.9154729826,0.4834494774,0.9946236559,0.6506447831,96,555,5900,593,3,0.1010584142,sbert
2022-12-01 5:37,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,5,230,0.9154729826,0.4834494774,0.9946236559,0.6506447831,96,555,5900,593,3,0.1010584142,sbert
2022-12-01 5:38,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,10,435,0.9219982472,0.4758144126,0.993814433,0.6435246996,169,482,5830,531,3,0.09807819081,sbert
2022-12-01 5:39,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,10,435,0.9219982472,0.4758144126,0.993814433,0.6435246996,169,482,5830,531,3,0.09807819081,sbert
2022-12-01 5:40,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,10,435,0.9219982472,0.4758144126,0.993814433,0.6435246996,169,482,5830,531,3,0.09807819081,sbert
2022-12-01 5:41,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,10,435,0.9219982472,0.4758144126,0.993814433,0.6435246996,169,482,5830,531,3,0.09807819081,sbert
2022-12-01 5:42,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,10,435,0.9219982472,0.4758144126,0.993814433,0.6435246996,169,482,5830,531,3,0.09807819081,sbert
2022-12-01 5:43,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,20,790,0.9405330458,0.4960422164,0.9894736842,0.6608084359,274,376,5729,382,4,0.09255035708,sbert
2022-12-01 5:44,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,20,790,0.9405330458,0.4960422164,0.9894736842,0.6608084359,274,376,5729,382,4,0.09255035708,sbert
2022-12-01 5:45,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,20,790,0.9405330458,0.4960422164,0.9894736842,0.6608084359,274,376,5729,382,4,0.09255035708,sbert
2022-12-01 5:46,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,20,790,0.9405330458,0.4960422164,0.9894736842,0.6608084359,274,376,5729,382,4,0.09255035708,sbert
2022-12-01 5:47,2474260,logreg,relevance_with_avg_diversity,displaced_persons,5461,20,790,0.9405330458,0.4960422164,0.9894736842,0.6608084359,274,376,5729,382,4,0.09255035708,sbert
2022-12-01 5:48,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,1,51,0.887275242,0.4352367688,0.9936406995,0.6053268765,25,625,5790,811,4,0.1085759407,sbert
2022-12-01 5:50,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,1,51,0.887275242,0.4352367688,0.9936406995,0.6053268765,25,625,5790,811,4,0.1085759407,sbert
2022-12-01 5:51,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,1,51,0.887275242,0.4352367688,0.9936406995,0.6053268765,25,625,5790,811,4,0.1085759407,sbert
2022-12-01 5:53,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,1,51,0.887275242,0.4352367688,0.9936406995,0.6053268765,25,625,5790,811,4,0.1085759407,sbert
2022-12-01 5:54,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,1,51,0.887275242,0.4352367688,0.9936406995,0.6053268765,25,625,5790,811,4,0.1085759407,sbert
2022-12-01 5:56,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,3,150,0.9216098724,0.5150960659,0.9510135135,0.6682492582,62,563,6009,530,29,0.08617824773,sbert
2022-12-01 5:57,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,3,150,0.9216098724,0.5150960659,0.9510135135,0.6682492582,62,563,6009,530,29,0.08617824773,sbert
2022-12-01 5:59,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,3,150,0.9216098724,0.5150960659,0.9510135135,0.6682492582,62,563,6009,530,29,0.08617824773,sbert
2022-12-01 6:00,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,3,150,0.9216098724,0.5150960659,0.9510135135,0.6682492582,62,563,6009,530,29,0.08617824773,sbert
2022-12-01 6:02,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,3,150,0.9216098724,0.5150960659,0.9510135135,0.6682492582,62,563,6009,530,29,0.08617824773,sbert
2022-12-01 6:03,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,5,245,0.922825469,0.5018621974,0.9853747715,0.6650215916,107,539,5954,535,8,0.09839604504,sbert
2022-12-01 6:05,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,5,245,0.922825469,0.5018621974,0.9853747715,0.6650215916,107,539,5954,535,8,0.09839604504,sbert
2022-12-01 6:06,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,5,245,0.922825469,0.5018621974,0.9853747715,0.6650215916,107,539,5954,535,8,0.09839604504,sbert
2022-12-01 6:08,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,5,245,0.922825469,0.5018621974,0.9853747715,0.6650215916,107,539,5954,535,8,0.09839604504,sbert
2022-12-01 6:09,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,5,245,0.922825469,0.5018621974,0.9853747715,0.6650215916,107,539,5954,535,8,0.09839604504,sbert
2022-12-01 6:11,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,10,465,0.8276115023,0.2813455657,1,0.4391408115,194,460,5181,1175,0,0.1005589124,sbert
2022-12-01 6:12,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,10,465,0.8276115023,0.2813455657,1,0.4391408115,194,460,5181,1175,0,0.1005589124,sbert
2022-12-01 6:14,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,10,465,0.8276115023,0.2813455657,1,0.4391408115,194,460,5181,1175,0,0.1005589124,sbert
2022-12-01 6:16,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,10,465,0.8276115023,0.2813455657,1,0.4391408115,194,460,5181,1175,0,0.1005589124,sbert
2022-12-01 6:17,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,10,465,0.8276115023,0.2813455657,1,0.4391408115,194,460,5181,1175,0,0.1005589124,sbert
2022-12-01 6:19,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,20,850,0.9154097341,0.3791523482,0.993993994,0.5489220564,321,331,5556,542,2,0.09243374073,sbert
2022-12-01 6:20,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,20,850,0.9154097341,0.3791523482,0.993993994,0.5489220564,321,331,5556,542,2,0.09243374073,sbert
2022-12-01 6:22,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,20,850,0.9154097341,0.3791523482,0.993993994,0.5489220564,321,331,5556,542,2,0.09243374073,sbert
2022-12-01 6:24,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,20,850,0.9154097341,0.3791523482,0.993993994,0.5489220564,321,331,5556,542,2,0.09243374073,sbert
2022-12-01 6:25,2474260,logreg,relevance_with_avg_diversity,displaced_persons,7282,20,850,0.9154097341,0.3791523482,0.993993994,0.5489220564,321,331,5556,542,2,0.09243374073,sbert
2022-12-01 6:26,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,1,23,0.89087903,0.4498607242,0.9969135802,0.6199616123,6,646,5820,790,2,0.07211538462,sbert
2022-12-01 6:26,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,1,23,0.89087903,0.4498607242,0.9969135802,0.6199616123,6,646,5820,790,2,0.07211538462,sbert
2022-12-01 6:26,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,1,23,0.89087903,0.4498607242,0.9969135802,0.6199616123,6,646,5820,790,2,0.07211538462,sbert
2022-12-01 6:26,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,1,23,0.89087903,0.4498607242,0.9969135802,0.6199616123,6,646,5820,790,2,0.07211538462,sbert
2022-12-01 6:26,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,1,23,0.89087903,0.4498607242,0.9969135802,0.6199616123,6,646,5820,790,2,0.07211538462,sbert
2022-12-01 6:27,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,3,66,0.8959112959,0.4587554269,0.9952904239,0.62803368,17,634,5830,748,3,0.09326923077,sbert
2022-12-01 6:27,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,3,66,0.8959112959,0.4587554269,0.9952904239,0.62803368,17,634,5830,748,3,0.09326923077,sbert
2022-12-01 6:27,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,3,66,0.8959112959,0.4587554269,0.9952904239,0.62803368,17,634,5830,748,3,0.09326923077,sbert
2022-12-01 6:27,2474260,logreg,relevance_with_min_diversity,displaced_persons,364,3,66,0.8959112959,0.4587554269,0.9952904239,0.62803368,17,634,5830,748,3,0.09326923077,sbert
